SystemCodeNumber,Capacity,Occupancy,LastUpdated,Date,Hour,Day,Month,DayOfWeek,IsWeekend,AvailableSpaces,OccupancyRate,Previous_Availability,Lag_2_Availability,Lag_3_Availability,Rolling_Average_Availability
Others-CCCPS202,2937,1109,2016-11-19 15:31:17,2016-11-19,15,19,11,Saturday,1,1828,0.37759618658495064,1834.0,1860.0,1882.0,1858.6666666666667
BHMBCCTHL01,387,387,2016-11-19 15:31:17,2016-11-19,15,19,11,Saturday,1,0,1.0,0.0,0.0,0.0,0.0
Others-CCCPS98,3103,1146,2016-11-19 15:31:17,2016-11-19,15,19,11,Saturday,1,1957,0.3693200128907509,1964.0,2005.0,2047.0,2005.3333333333333
Others-CCCPS105a,2009,1578,2016-11-19 15:31:17,2016-11-19,15,19,11,Saturday,1,431,0.7854654056744649,431.0,447.0,501.0,459.6666666666667
BHMNCPNST01,485,411,2016-11-19 15:31:17,2016-11-19,15,19,11,Saturday,1,74,0.8474226804123711,72.0,95.0,103.0,90.0
NIA South,788,179,2016-11-19 15:31:17,2016-11-19,15,19,11,Saturday,1,609,0.22715736040609136,628.0,641.0,638.0,635.6666666666666
Others-CCCPS135a,3883,2130,2016-11-19 15:31:17,2016-11-19,15,19,11,Saturday,1,1753,0.5485449394797837,1736.0,1747.0,1760.0,1747.6666666666667
BHMEURBRD02,220,55,2016-11-19 15:31:17,2016-11-19,15,19,11,Saturday,1,165,0.25,167.0,172.0,174.0,171.0
BHMBRCBRG02,1194,1194,2016-11-19 15:31:17,2016-11-19,15,19,11,Saturday,1,0,1.0,2.0,0.0,0.0,0.6666666666666666
BHMBCCPST01,317,313,2016-11-19 15:31:17,2016-11-19,15,19,11,Saturday,1,4,0.9873817034700315,29.0,9.0,3.0,13.666666666666666
BHMBCCSNH01,863,674,2016-11-19 15:31:17,2016-11-19,15,19,11,Saturday,1,189,0.7809965237543454,183.0,193.0,190.0,188.66666666666666
Broad Street,690,310,2016-11-19 15:31:17,2016-11-19,15,19,11,Saturday,1,380,0.4492753623188406,382.0,402.0,416.0,400.0
BHMNCPLDH01,720,583,2016-11-19 15:31:17,2016-11-19,15,19,11,Saturday,1,137,0.8097222222222222,129.0,110.0,103.0,114.0
BHMMBMMBX01,687,555,2016-11-19 15:31:17,2016-11-19,15,19,11,Saturday,1,132,0.8078602620087336,124.0,129.0,167.0,140.0
BHMNCPHST01,1200,612,2016-11-19 15:31:17,2016-11-19,15,19,11,Saturday,1,588,0.51,587.0,605.0,624.0,605.3333333333334
BHMNCPPLS01,450,224,2016-11-19 15:31:17,2016-11-19,15,19,11,Saturday,1,226,0.49777777777777776,236.0,235.0,246.0,239.0
BHMBRCBRG03,849,537,2016-11-19 15:31:17,2016-11-19,15,19,11,Saturday,1,312,0.6325088339222615,291.0,308.0,311.0,303.3333333333333
BHMNCPNHS01,500,130,2016-11-19 15:31:17,2016-11-19,15,19,11,Saturday,1,370,0.26,370.0,370.0,371.0,370.3333333333333
BHMEURBRD01,470,255,2016-11-19 15:31:17,2016-11-19,15,19,11,Saturday,1,215,0.5425531914893617,215.0,230.0,242.0,229.0
NIA Car Parks,1268,185,2016-11-19 16:04:17,2016-11-19,16,19,11,Saturday,1,1083,0.14589905362776026,1089.0,1106.0,1119.0,1104.6666666666667
BHMBRCBRG01,1010,1009,2016-11-19 16:04:17,2016-11-19,16,19,11,Saturday,1,1,0.999009900990099,0.0,1.0,1.0,0.6666666666666666
Others-CCCPS8,1322,1000,2016-11-19 16:04:17,2016-11-19,16,19,11,Saturday,1,322,0.75642965204236,299.0,307.0,318.0,308.0
Others-CCCPS202,2937,1121,2016-11-19 16:04:17,2016-11-19,16,19,11,Saturday,1,1816,0.38168198842356144,1828.0,1834.0,1860.0,1840.6666666666667
Bull Ring,3053,2702,2016-11-19 16:04:17,2016-11-19,16,19,11,Saturday,1,351,0.8850311169341631,310.0,294.0,309.0,304.3333333333333
BHMEURBRD02,220,52,2016-11-19 16:04:17,2016-11-19,16,19,11,Saturday,1,168,0.23636363636363636,165.0,167.0,172.0,168.0
Others-CCCPS98,3103,1156,2016-11-19 16:04:17,2016-11-19,16,19,11,Saturday,1,1947,0.37254270061231065,1957.0,1964.0,2005.0,1975.3333333333333
BHMMBMMBX01,687,560,2016-11-19 16:04:17,2016-11-19,16,19,11,Saturday,1,127,0.8151382823871907,132.0,124.0,129.0,128.33333333333334
BHMBCCMKT01,577,452,2016-11-19 16:04:17,2016-11-19,16,19,11,Saturday,1,125,0.7833622183708839,88.0,95.0,104.0,95.66666666666667
Shopping,1920,1134,2016-11-19 16:04:17,2016-11-19,16,19,11,Saturday,1,786,0.590625,725.0,716.0,715.0,718.6666666666666
BHMBCCPST01,317,304,2016-11-19 16:04:17,2016-11-19,16,19,11,Saturday,1,13,0.9589905362776026,4.0,29.0,9.0,14.0
BHMBCCTHL01,387,387,2016-11-19 16:04:17,2016-11-19,16,19,11,Saturday,1,0,1.0,0.0,0.0,0.0,0.0
Others-CCCPS135a,3883,2014,2016-11-19 16:04:17,2016-11-19,16,19,11,Saturday,1,1869,0.5186711305691476,1753.0,1736.0,1747.0,1745.3333333333333
NIA South,788,186,2016-11-19 16:04:17,2016-11-19,16,19,11,Saturday,1,602,0.23604060913705585,609.0,628.0,641.0,626.0
Others-CCCPS133,4675,3867,2016-11-19 16:04:17,2016-11-19,16,19,11,Saturday,1,808,0.8271657754010695,742.0,726.0,768.0,745.3333333333334
Others-CCCPS105a,2009,1560,2016-11-19 16:04:17,2016-11-19,16,19,11,Saturday,1,449,0.7765057242409159,431.0,431.0,447.0,436.3333333333333
BHMBRCBRG02,1194,1174,2016-11-19 16:04:17,2016-11-19,16,19,11,Saturday,1,20,0.983249581239531,0.0,2.0,0.0,0.6666666666666666
Broad Street,690,327,2016-11-19 16:04:17,2016-11-19,16,19,11,Saturday,1,363,0.47391304347826085,380.0,382.0,402.0,388.0
BHMEURBRD01,470,275,2016-11-19 16:04:17,2016-11-19,16,19,11,Saturday,1,195,0.5851063829787234,215.0,215.0,230.0,220.0
BHMNCPNHS01,500,130,2016-11-19 16:04:17,2016-11-19,16,19,11,Saturday,1,370,0.26,370.0,370.0,370.0,370.0
BHMBRCBRG03,849,519,2016-11-19 16:04:17,2016-11-19,16,19,11,Saturday,1,330,0.6113074204946997,312.0,291.0,308.0,303.6666666666667
BHMNCPLDH01,720,543,2016-11-19 16:04:17,2016-11-19,16,19,11,Saturday,1,177,0.7541666666666667,137.0,129.0,110.0,125.33333333333333
BHMNCPHST01,1200,591,2016-11-19 16:04:17,2016-11-19,16,19,11,Saturday,1,609,0.4925,588.0,587.0,605.0,593.3333333333334
BHMNCPNST01,485,406,2016-11-19 16:04:17,2016-11-19,16,19,11,Saturday,1,79,0.8371134020618557,74.0,72.0,95.0,80.33333333333333
BHMNCPPLS01,450,199,2016-11-19 16:04:17,2016-11-19,16,19,11,Saturday,1,251,0.44222222222222224,226.0,236.0,235.0,232.33333333333334
BHMBCCSNH01,863,629,2016-11-19 16:04:17,2016-11-19,16,19,11,Saturday,1,234,0.7288528389339514,189.0,183.0,193.0,188.33333333333334
Others-CCCPS119a,2803,585,2016-11-19 16:04:17,2016-11-19,16,19,11,Saturday,1,2218,0.20870495897252944,2235.0,2252.0,2254.0,2247.0
Others-CCCPS135a,3883,1861,2016-11-19 16:31:15,2016-11-19,16,19,11,Saturday,1,2022,0.47926860674736027,1869.0,1753.0,1736.0,1786.0
Others-CCCPS98,3103,1130,2016-11-19 16:31:15,2016-11-19,16,19,11,Saturday,1,1973,0.36416371253625524,1947.0,1957.0,1964.0,1956.0
BHMBRCBRG03,849,478,2016-11-19 16:31:15,2016-11-19,16,19,11,Saturday,1,371,0.5630153121319199,330.0,312.0,291.0,311.0
BHMBRCBRG01,1010,1010,2016-11-19 16:31:15,2016-11-19,16,19,11,Saturday,1,0,1.0,1.0,0.0,1.0,0.6666666666666666
Shopping,1920,1034,2016-11-19 16:31:15,2016-11-19,16,19,11,Saturday,1,886,0.5385416666666667,786.0,725.0,716.0,742.3333333333334
BHMNCPNHS01,500,130,2016-11-19 16:31:15,2016-11-19,16,19,11,Saturday,1,370,0.26,370.0,370.0,370.0,370.0
Others-CCCPS202,2937,1119,2016-11-19 16:31:15,2016-11-19,16,19,11,Saturday,1,1818,0.38100102145045966,1816.0,1828.0,1834.0,1826.0
Others-CCCPS105a,2009,1497,2016-11-19 16:31:15,2016-11-19,16,19,11,Saturday,1,512,0.7451468392234942,449.0,431.0,431.0,437.0
BHMEURBRD01,470,275,2016-11-19 16:31:15,2016-11-19,16,19,11,Saturday,1,195,0.5851063829787234,195.0,215.0,215.0,208.33333333333334
Others-CCCPS119a,2803,611,2016-11-19 16:31:15,2016-11-19,16,19,11,Saturday,1,2192,0.21798073492686407,2218.0,2235.0,2252.0,2235.0
BHMNCPNST01,485,390,2016-11-19 16:31:15,2016-11-19,16,19,11,Saturday,1,95,0.8041237113402062,79.0,74.0,72.0,75.0
Bull Ring,3053,2610,2016-11-19 16:31:15,2016-11-19,16,19,11,Saturday,1,443,0.8548968227972487,351.0,310.0,294.0,318.3333333333333
BHMEURBRD02,220,52,2016-11-19 16:31:15,2016-11-19,16,19,11,Saturday,1,168,0.23636363636363636,168.0,165.0,167.0,166.66666666666666
BHMNCPPLS01,450,174,2016-11-19 16:31:15,2016-11-19,16,19,11,Saturday,1,276,0.38666666666666666,251.0,226.0,236.0,237.66666666666666
Broad Street,690,327,2016-11-19 16:31:15,2016-11-19,16,19,11,Saturday,1,363,0.47391304347826085,363.0,380.0,382.0,375.0
BHMNCPHST01,1200,552,2016-11-19 16:31:15,2016-11-19,16,19,11,Saturday,1,648,0.46,609.0,588.0,587.0,594.6666666666666
BHMBCCMKT01,577,431,2016-11-19 16:31:15,2016-11-19,16,19,11,Saturday,1,146,0.7469670710571924,125.0,88.0,95.0,102.66666666666667
Others-CCCPS133,4675,3705,2016-11-19 16:31:15,2016-11-19,16,19,11,Saturday,1,970,0.7925133689839572,808.0,742.0,726.0,758.6666666666666
BHMBCCTHL01,387,387,2016-11-19 16:31:15,2016-11-19,16,19,11,Saturday,1,0,1.0,0.0,0.0,0.0,0.0
NIA Car Parks,1268,194,2016-11-19 16:31:15,2016-11-19,16,19,11,Saturday,1,1074,0.1529968454258675,1083.0,1089.0,1106.0,1092.6666666666667
BHMBCCPST01,317,278,2016-11-19 16:31:15,2016-11-19,16,19,11,Saturday,1,39,0.8769716088328076,13.0,4.0,29.0,15.333333333333334
BHMBCCSNH01,863,590,2016-11-19 16:31:15,2016-11-19,16,19,11,Saturday,1,273,0.6836616454229433,234.0,189.0,183.0,202.0
Others-CCCPS8,1322,966,2016-11-19 16:31:15,2016-11-19,16,19,11,Saturday,1,356,0.7307110438729199,322.0,299.0,307.0,309.3333333333333
BHMNCPLDH01,720,482,2016-11-19 16:31:15,2016-11-19,16,19,11,Saturday,1,238,0.6694444444444444,177.0,137.0,129.0,147.66666666666666
BHMMBMMBX01,687,531,2016-11-19 16:31:15,2016-11-19,16,19,11,Saturday,1,156,0.7729257641921398,127.0,132.0,124.0,127.66666666666667
NIA South,788,185,2016-11-19 16:31:15,2016-11-19,16,19,11,Saturday,1,603,0.23477157360406092,602.0,609.0,628.0,613.0
BHMBRCBRG02,1194,1122,2016-11-19 16:31:15,2016-11-19,16,19,11,Saturday,1,72,0.9396984924623115,20.0,0.0,2.0,7.333333333333333
BHMNCPPLS01,450,11,2016-11-20 07:41:21,2016-11-20,7,20,11,Sunday,1,439,0.024444444444444446,276.0,251.0,226.0,251.0
BHMNCPNST01,485,215,2016-11-20 07:41:21,2016-11-20,7,20,11,Sunday,1,270,0.44329896907216493,95.0,79.0,74.0,82.66666666666667
BHMNCPRAN01,600,95,2016-11-20 07:47:19,2016-11-20,7,20,11,Sunday,1,505,0.15833333333333333,269.0,254.0,231.0,251.33333333333334
BHMBCCMKT01,577,20,2016-11-20 08:01:19,2016-11-20,8,20,11,Sunday,1,557,0.03466204506065858,146.0,125.0,88.0,119.66666666666667
BHMBRCBRG01,1010,30,2016-11-20 08:01:19,2016-11-20,8,20,11,Sunday,1,980,0.0297029702970297,0.0,1.0,0.0,0.3333333333333333
Others-CCCPS8,1322,339,2016-11-20 08:01:19,2016-11-20,8,20,11,Sunday,1,983,0.25642965204236007,356.0,322.0,299.0,325.6666666666667
Others-CCCPS119a,2803,131,2016-11-20 08:01:19,2016-11-20,8,20,11,Sunday,1,2672,0.04673564038530146,2192.0,2218.0,2235.0,2215.0
BHMBRCBRG03,849,21,2016-11-20 08:01:19,2016-11-20,8,20,11,Sunday,1,828,0.024734982332155476,371.0,330.0,312.0,337.6666666666667
NIA Car Parks,1268,18,2016-11-20 08:01:19,2016-11-20,8,20,11,Sunday,1,1250,0.014195583596214511,1074.0,1083.0,1089.0,1082.0
Others-CCCPS202,2937,385,2016-11-20 08:01:19,2016-11-20,8,20,11,Sunday,1,2552,0.13108614232209737,1818.0,1816.0,1828.0,1820.6666666666667
NIA South,788,13,2016-11-20 08:01:19,2016-11-20,8,20,11,Sunday,1,775,0.01649746192893401,603.0,602.0,609.0,604.6666666666666
BHMBRCBRG02,1194,26,2016-11-20 08:01:19,2016-11-20,8,20,11,Sunday,1,1168,0.021775544388609715,72.0,20.0,0.0,30.666666666666668
BHMNCPNHS01,500,97,2016-11-20 08:01:19,2016-11-20,8,20,11,Sunday,1,403,0.194,370.0,370.0,370.0,370.0
BHMNCPLDH01,720,175,2016-11-20 08:01:19,2016-11-20,8,20,11,Sunday,1,545,0.24305555555555555,238.0,177.0,137.0,184.0
BHMBCCSNH01,863,174,2016-11-20 08:01:19,2016-11-20,8,20,11,Sunday,1,689,0.20162224797219003,273.0,234.0,189.0,232.0
BHMEURBRD01,470,41,2016-11-20 08:01:19,2016-11-20,8,20,11,Sunday,1,429,0.08723404255319149,195.0,195.0,215.0,201.66666666666666
BHMEURBRD02,220,16,2016-11-20 08:01:19,2016-11-20,8,20,11,Sunday,1,204,0.07272727272727272,168.0,168.0,165.0,167.0
BHMBCCPST01,317,25,2016-11-20 08:01:19,2016-11-20,8,20,11,Sunday,1,292,0.07886435331230283,39.0,13.0,4.0,18.666666666666668
Others-CCCPS98,3103,465,2016-11-20 08:01:19,2016-11-20,8,20,11,Sunday,1,2638,0.1498549790525298,1973.0,1947.0,1957.0,1959.0
BHMNCPHST01,1200,98,2016-11-20 08:01:19,2016-11-20,8,20,11,Sunday,1,1102,0.08166666666666667,648.0,609.0,588.0,615.0
BHMBCCTHL01,387,113,2016-11-20 08:01:19,2016-11-20,8,20,11,Sunday,1,274,0.29198966408268734,0.0,0.0,0.0,0.0
BHMMBMMBX01,687,232,2016-11-20 08:01:19,2016-11-20,8,20,11,Sunday,1,455,0.33770014556040756,156.0,127.0,132.0,138.33333333333334
Others-CCCPS133,4675,535,2016-11-20 08:01:19,2016-11-20,8,20,11,Sunday,1,4140,0.1144385026737968,970.0,808.0,742.0,840.0
NIA North,480,5,2016-11-20 08:01:19,2016-11-20,8,20,11,Sunday,1,475,0.010416666666666666,479.0,480.0,480.0,479.6666666666667
Bull Ring,3053,77,2016-11-20 08:01:19,2016-11-20,8,20,11,Sunday,1,2976,0.02522109400589584,443.0,351.0,310.0,368.0
Others-CCCPS135a,3883,641,2016-11-20 08:01:19,2016-11-20,8,20,11,Sunday,1,3242,0.16507854751480813,2022.0,1869.0,1753.0,1881.3333333333333
Broad Street,690,57,2016-11-20 08:01:19,2016-11-20,8,20,11,Sunday,1,633,0.08260869565217391,363.0,363.0,380.0,368.6666666666667
Shopping,1920,273,2016-11-20 08:01:19,2016-11-20,8,20,11,Sunday,1,1647,0.1421875,886.0,786.0,725.0,799.0
Others-CCCPS105a,2009,571,2016-11-20 08:01:19,2016-11-20,8,20,11,Sunday,1,1438,0.2842210054753609,512.0,449.0,431.0,464.0
BHMBRCBRG02,1194,28,2016-11-20 08:07:19,2016-11-20,8,20,11,Sunday,1,1166,0.023450586264656615,1168.0,72.0,20.0,420.0
BHMNCPHST01,1200,97,2016-11-20 08:14:19,2016-11-20,8,20,11,Sunday,1,1103,0.08083333333333333,1102.0,648.0,609.0,786.3333333333334
Bull Ring,3053,83,2016-11-20 08:21:19,2016-11-20,8,20,11,Sunday,1,2970,0.02718637405830331,2976.0,443.0,351.0,1256.6666666666667
NIA Car Parks,1268,20,2016-11-20 08:27:22,2016-11-20,8,20,11,Sunday,1,1248,0.015772870662460567,1250.0,1074.0,1083.0,1135.6666666666667
Others-CCCPS119a,2803,137,2016-11-20 08:27:22,2016-11-20,8,20,11,Sunday,1,2666,0.048876204067070994,2672.0,2192.0,2218.0,2360.6666666666665
BHMNCPNST01,485,211,2016-11-20 08:27:22,2016-11-20,8,20,11,Sunday,1,274,0.4350515463917526,270.0,95.0,79.0,148.0
BHMBRCBRG03,849,25,2016-11-20 08:27:22,2016-11-20,8,20,11,Sunday,1,824,0.02944640753828033,828.0,371.0,330.0,509.6666666666667
BHMMBMMBX01,687,231,2016-11-20 08:27:22,2016-11-20,8,20,11,Sunday,1,456,0.33624454148471616,455.0,156.0,127.0,246.0
BHMNCPLDH01,720,186,2016-11-20 08:27:22,2016-11-20,8,20,11,Sunday,1,534,0.25833333333333336,545.0,238.0,177.0,320.0
BHMNCPRAN01,600,101,2016-11-20 08:27:22,2016-11-20,8,20,11,Sunday,1,499,0.16833333333333333,505.0,269.0,254.0,342.6666666666667
Others-CCCPS135a,3883,660,2016-11-20 08:27:22,2016-11-20,8,20,11,Sunday,1,3223,0.16997167138810199,3242.0,2022.0,1869.0,2377.6666666666665
BHMEURBRD01,470,42,2016-11-20 08:27:22,2016-11-20,8,20,11,Sunday,1,428,0.08936170212765958,429.0,195.0,195.0,273.0
Others-CCCPS105a,2009,570,2016-11-20 08:27:22,2016-11-20,8,20,11,Sunday,1,1439,0.28372324539571925,1438.0,512.0,449.0,799.6666666666666
Others-CCCPS133,4675,537,2016-11-20 08:27:22,2016-11-20,8,20,11,Sunday,1,4138,0.11486631016042781,4140.0,970.0,808.0,1972.6666666666667
Shopping,1920,284,2016-11-20 08:27:22,2016-11-20,8,20,11,Sunday,1,1636,0.14791666666666667,1647.0,886.0,786.0,1106.3333333333333
Others-CCCPS8,1322,339,2016-11-20 08:27:22,2016-11-20,8,20,11,Sunday,1,983,0.25642965204236007,983.0,356.0,322.0,553.6666666666666
BHMBRCBRG01,1010,31,2016-11-20 08:27:22,2016-11-20,8,20,11,Sunday,1,979,0.030693069306930693,980.0,0.0,1.0,327.0
BHMEURBRD02,220,16,2016-11-20 08:27:22,2016-11-20,8,20,11,Sunday,1,204,0.07272727272727272,204.0,168.0,168.0,180.0
BHMBCCPST01,317,28,2016-11-20 08:27:22,2016-11-20,8,20,11,Sunday,1,289,0.08832807570977919,292.0,39.0,13.0,114.66666666666667
BHMBCCTHL01,387,117,2016-11-20 08:27:22,2016-11-20,8,20,11,Sunday,1,270,0.3023255813953488,274.0,0.0,0.0,91.33333333333333
BHMBCCMKT01,577,22,2016-11-20 08:27:22,2016-11-20,8,20,11,Sunday,1,555,0.038128249566724434,557.0,146.0,125.0,276.0
Others-CCCPS98,3103,462,2016-11-20 08:27:22,2016-11-20,8,20,11,Sunday,1,2641,0.14888817273606186,2638.0,1973.0,1947.0,2186.0
Others-CCCPS202,2937,386,2016-11-20 08:27:22,2016-11-20,8,20,11,Sunday,1,2551,0.13142662580864828,2552.0,1818.0,1816.0,2062.0
BHMBCCSNH01,863,179,2016-11-20 08:27:22,2016-11-20,8,20,11,Sunday,1,684,0.2074159907300116,689.0,273.0,234.0,398.6666666666667
NIA South,788,14,2016-11-20 08:27:22,2016-11-20,8,20,11,Sunday,1,774,0.017766497461928935,775.0,603.0,602.0,660.0
Broad Street,690,58,2016-11-20 08:27:22,2016-11-20,8,20,11,Sunday,1,632,0.08405797101449275,633.0,363.0,363.0,453.0
NIA North,480,6,2016-11-20 08:27:22,2016-11-20,8,20,11,Sunday,1,474,0.0125,475.0,479.0,480.0,478.0
Shopping,1920,300,2016-11-20 09:01:19,2016-11-20,9,20,11,Sunday,1,1620,0.15625,1636.0,1647.0,886.0,1389.6666666666667
BHMNCPLDH01,720,195,2016-11-20 09:01:19,2016-11-20,9,20,11,Sunday,1,525,0.2708333333333333,534.0,545.0,238.0,439.0
BHMEURBRD02,220,17,2016-11-20 09:01:19,2016-11-20,9,20,11,Sunday,1,203,0.07727272727272727,204.0,204.0,168.0,192.0
NIA North,480,4,2016-11-20 09:01:19,2016-11-20,9,20,11,Sunday,1,476,0.008333333333333333,474.0,475.0,479.0,476.0
BHMMBMMBX01,687,236,2016-11-20 09:01:19,2016-11-20,9,20,11,Sunday,1,451,0.3435225618631732,456.0,455.0,156.0,355.6666666666667
BHMBCCPST01,317,36,2016-11-20 09:01:19,2016-11-20,9,20,11,Sunday,1,281,0.11356466876971609,289.0,292.0,39.0,206.66666666666666
Others-CCCPS135a,3883,688,2016-11-20 09:01:19,2016-11-20,9,20,11,Sunday,1,3195,0.1771825907803245,3223.0,3242.0,2022.0,2829.0
Others-CCCPS133,4675,595,2016-11-20 09:01:19,2016-11-20,9,20,11,Sunday,1,4080,0.12727272727272726,4138.0,4140.0,970.0,3082.6666666666665
Others-CCCPS98,3103,469,2016-11-20 09:01:19,2016-11-20,9,20,11,Sunday,1,2634,0.15114405414115373,2641.0,2638.0,1973.0,2417.3333333333335
BHMNCPHST01,1200,105,2016-11-20 09:01:19,2016-11-20,9,20,11,Sunday,1,1095,0.0875,1103.0,1102.0,648.0,951.0
BHMNCPRAN01,600,103,2016-11-20 09:01:19,2016-11-20,9,20,11,Sunday,1,497,0.17166666666666666,499.0,505.0,269.0,424.3333333333333
BHMBRCBRG02,1194,53,2016-11-20 09:01:19,2016-11-20,9,20,11,Sunday,1,1141,0.04438860971524288,1166.0,1168.0,72.0,802.0
Bull Ring,3053,138,2016-11-20 09:01:19,2016-11-20,9,20,11,Sunday,1,2915,0.04520144120537176,2970.0,2976.0,443.0,2129.6666666666665
Others-CCCPS8,1322,345,2016-11-20 09:01:19,2016-11-20,9,20,11,Sunday,1,977,0.2609682299546142,983.0,983.0,356.0,774.0
NIA South,788,19,2016-11-20 09:01:19,2016-11-20,9,20,11,Sunday,1,769,0.024111675126903553,774.0,775.0,603.0,717.3333333333334
BHMBCCTHL01,387,124,2016-11-20 09:01:19,2016-11-20,9,20,11,Sunday,1,263,0.32041343669250644,270.0,274.0,0.0,181.33333333333334
NIA Car Parks,1268,23,2016-11-20 09:01:19,2016-11-20,9,20,11,Sunday,1,1245,0.018138801261829655,1248.0,1250.0,1074.0,1190.6666666666667
BHMBCCMKT01,577,21,2016-11-20 09:01:19,2016-11-20,9,20,11,Sunday,1,556,0.036395147313691506,555.0,557.0,146.0,419.3333333333333
BHMEURBRD01,470,42,2016-11-20 09:01:19,2016-11-20,9,20,11,Sunday,1,428,0.08936170212765958,428.0,429.0,195.0,350.6666666666667
Others-CCCPS119a,2803,147,2016-11-20 09:01:19,2016-11-20,9,20,11,Sunday,1,2656,0.05244381020335355,2666.0,2672.0,2192.0,2510.0
Broad Street,690,59,2016-11-20 09:01:19,2016-11-20,9,20,11,Sunday,1,631,0.08550724637681159,632.0,633.0,363.0,542.6666666666666
Others-CCCPS202,2937,393,2016-11-20 09:01:19,2016-11-20,9,20,11,Sunday,1,2544,0.1338100102145046,2551.0,2552.0,1818.0,2307.0
BHMBCCSNH01,863,189,2016-11-20 09:01:19,2016-11-20,9,20,11,Sunday,1,674,0.2190034762456547,684.0,689.0,273.0,548.6666666666666
BHMBRCBRG01,1010,35,2016-11-20 09:01:19,2016-11-20,9,20,11,Sunday,1,975,0.034653465346534656,979.0,980.0,0.0,653.0
BHMBRCBRG03,849,50,2016-11-20 09:01:19,2016-11-20,9,20,11,Sunday,1,799,0.05889281507656066,824.0,828.0,371.0,674.3333333333334
BHMNCPNST01,485,210,2016-11-20 09:01:19,2016-11-20,9,20,11,Sunday,1,275,0.4329896907216495,274.0,270.0,95.0,213.0
Others-CCCPS105a,2009,581,2016-11-20 09:01:19,2016-11-20,9,20,11,Sunday,1,1428,0.289198606271777,1439.0,1438.0,512.0,1129.6666666666667
BHMNCPLDH01,720,195,2016-11-20 09:21:22,2016-11-20,9,20,11,Sunday,1,525,0.2708333333333333,525.0,534.0,545.0,534.6666666666666
Others-CCCPS202,2937,425,2016-11-20 09:27:19,2016-11-20,9,20,11,Sunday,1,2512,0.14470548178413348,2544.0,2551.0,2552.0,2549.0
BHMBCCSNH01,863,197,2016-11-20 09:27:19,2016-11-20,9,20,11,Sunday,1,666,0.22827346465816917,674.0,684.0,689.0,682.3333333333334
BHMEURBRD02,220,17,2016-11-20 09:27:19,2016-11-20,9,20,11,Sunday,1,203,0.07727272727272727,203.0,204.0,204.0,203.66666666666666
BHMNCPHST01,1200,129,2016-11-20 09:27:19,2016-11-20,9,20,11,Sunday,1,1071,0.1075,1095.0,1103.0,1102.0,1100.0
BHMNCPRAN01,600,102,2016-11-20 09:27:19,2016-11-20,9,20,11,Sunday,1,498,0.17,497.0,499.0,505.0,500.3333333333333
BHMBRCBRG03,849,58,2016-11-20 09:27:19,2016-11-20,9,20,11,Sunday,1,791,0.06831566548881036,799.0,824.0,828.0,817.0
Broad Street,690,60,2016-11-20 09:27:19,2016-11-20,9,20,11,Sunday,1,630,0.08695652173913043,631.0,632.0,633.0,632.0
BHMNCPPLS01,450,16,2016-11-20 09:27:19,2016-11-20,9,20,11,Sunday,1,434,0.035555555555555556,439.0,276.0,251.0,322.0
NIA South,788,27,2016-11-20 09:27:19,2016-11-20,9,20,11,Sunday,1,761,0.03426395939086294,769.0,774.0,775.0,772.6666666666666
Others-CCCPS105a,2009,626,2016-11-20 09:27:19,2016-11-20,9,20,11,Sunday,1,1383,0.31159780985564955,1428.0,1439.0,1438.0,1435.0
Others-CCCPS8,1322,381,2016-11-20 09:27:19,2016-11-20,9,20,11,Sunday,1,941,0.28819969742813917,977.0,983.0,983.0,981.0
BHMEURBRD01,470,43,2016-11-20 09:27:19,2016-11-20,9,20,11,Sunday,1,427,0.09148936170212765,428.0,428.0,429.0,428.3333333333333
BHMBRCBRG01,1010,43,2016-11-20 09:27:19,2016-11-20,9,20,11,Sunday,1,967,0.04257425742574258,975.0,979.0,980.0,978.0
Others-CCCPS135a,3883,717,2016-11-20 09:27:19,2016-11-20,9,20,11,Sunday,1,3166,0.18465104300798352,3195.0,3223.0,3242.0,3220.0
Shopping,1920,324,2016-11-20 09:27:19,2016-11-20,9,20,11,Sunday,1,1596,0.16875,1620.0,1636.0,1647.0,1634.3333333333333
BHMBCCTHL01,387,157,2016-11-20 09:27:19,2016-11-20,9,20,11,Sunday,1,230,0.40568475452196384,263.0,270.0,274.0,269.0
BHMNCPNHS01,500,94,2016-11-20 09:27:19,2016-11-20,9,20,11,Sunday,1,406,0.188,403.0,370.0,370.0,381.0
BHMBCCPST01,317,35,2016-11-20 09:27:19,2016-11-20,9,20,11,Sunday,1,282,0.11041009463722397,281.0,289.0,292.0,287.3333333333333
BHMBRCBRG02,1194,69,2016-11-20 09:27:19,2016-11-20,9,20,11,Sunday,1,1125,0.05778894472361809,1141.0,1166.0,1168.0,1158.3333333333333
Others-CCCPS98,3103,485,2016-11-20 09:27:19,2016-11-20,9,20,11,Sunday,1,2618,0.15630035449564939,2634.0,2641.0,2638.0,2637.6666666666665
Others-CCCPS119a,2803,189,2016-11-20 09:27:19,2016-11-20,9,20,11,Sunday,1,2614,0.06742775597574027,2656.0,2666.0,2672.0,2664.6666666666665
NIA Car Parks,1268,32,2016-11-20 09:27:19,2016-11-20,9,20,11,Sunday,1,1236,0.025236593059936908,1245.0,1248.0,1250.0,1247.6666666666667
